# --------------------------------------------------
# nrow : 1837
# ncol : 15
# author : Julien Lerat, CSIRO Enviromment
# description : Main towns
# reference : Lerat and Vaze (2024), Nature, submitted
# time_generated : 2024-12-02 16:29:33
# --------------------------------------------------
UCL_CODE21,NAME,SSR_CODE21,SSR_NAME21,SOS_CODE21,SOS_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,xcoord,ycoord,POPULATION_MIN
422053,Swan Reach,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,2.83400,https://linked.data.gov.au/dataset/asgsed3/UCL/422053,139.59488,-34.57427,499.00000
422054,Tantanoola,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,1.00640,https://linked.data.gov.au/dataset/asgsed3/UCL/422054,140.45475,-37.69546,499.00000
422055,Tarpeena,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,2.43250,https://linked.data.gov.au/dataset/asgsed3/UCL/422055,140.79861,-37.61996,499.00000
422056,Tintinara,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,1.68620,https://linked.data.gov.au/dataset/asgsed3/UCL/422056,140.05708,-35.88500,499.00000
422057,Truro,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,2.00740,https://linked.data.gov.au/dataset/asgsed3/UCL/422057,139.13011,-34.41298,499.00000
422058,Warooka,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,0.82510,https://linked.data.gov.au/dataset/asgsed3/UCL/422058,137.40198,-34.99280,499.00000
422059,Wilmington,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,11.13780,https://linked.data.gov.au/dataset/asgsed3/UCL/422059,138.10169,-32.65392,499.00000
422060,Wirrabara,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,3.74490,https://linked.data.gov.au/dataset/asgsed3/UCL/422060,138.26865,-33.03590,499.00000
422061,Woomera,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,46.84390,https://linked.data.gov.au/dataset/asgsed3/UCL/422061,136.81926,-31.16565,499.00000
422062,Yahl,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,1.20310,https://linked.data.gov.au/dataset/asgsed3/UCL/422062,140.83099,-37.87350,499.00000
422063,Yalata,422,499 or less,42,Bounded Locality,4,South Australia,AUS,Australia,19.62690,https://linked.data.gov.au/dataset/asgsed3/UCL/422063,131.83891,-31.48181,499.00000
431001,Remainder of State/Territory,431,Remainder of State/Territory,43,Rural Balance,4,South Australia,AUS,Australia,982164.88840,https://linked.data.gov.au/dataset/asgsed3/UCL/431001,135.82654,-30.09883,
479997,Migratory,479,Migratory - Offshore - Shipping (SA),47,Migratory - Offshore - Shipping (SA),4,South Australia,AUS,Australia,,https://linked.data.gov.au/dataset/asgsed3/UCL/479997,,,
499994,No usual address,499,No usual address (SA),49,No usual address (SA),4,South Australia,AUS,Australia,,https://linked.data.gov.au/dataset/asgsed3/UCL/499994,,,
501001,Perth,501,1 million or more,50,Major Urban,5,Western Australia,AUS,Australia,1720.34920,https://linked.data.gov.au/dataset/asgsed3/UCL/501001,115.87225,-32.03936,1000000.00000
511001,Bunbury,511,"50,000 to 99,999",51,Other Urban,5,Western Australia,AUS,Australia,117.40000,https://linked.data.gov.au/dataset/asgsed3/UCL/511001,115.67562,-33.33905,50000.00000
512001,Albany,512,"20,000 to 49,999",51,Other Urban,5,Western Australia,AUS,Australia,88.47080,https://linked.data.gov.au/dataset/asgsed3/UCL/512001,117.87732,-34.99690,20000.00000
512002,Busselton,512,"20,000 to 49,999",51,Other Urban,5,Western Australia,AUS,Australia,50.04090,https://linked.data.gov.au/dataset/asgsed3/UCL/512002,115.32582,-33.66383,20000.00000
512003,Geraldton,512,"20,000 to 49,999",51,Other Urban,5,Western Australia,AUS,Australia,64.54030,https://linked.data.gov.au/dataset/asgsed3/UCL/512003,114.64671,-28.77079,20000.00000
512004,Kalgoorlie,512,"20,000 to 49,999",51,Other Urban,5,Western Australia,AUS,Australia,62.45800,https://linked.data.gov.au/dataset/asgsed3/UCL/512004,121.46065,-30.75932,20000.00000
513001,Broome,513,"10,000 to 19,999",51,Other Urban,5,Western Australia,AUS,Australia,50.04250,https://linked.data.gov.au/dataset/asgsed3/UCL/513001,122.22299,-17.94472,10000.00000
513002,Esperance,513,"10,000 to 19,999",51,Other Urban,5,Western Australia,AUS,Australia,30.06750,https://linked.data.gov.au/dataset/asgsed3/UCL/513002,121.89307,-33.84398,10000.00000
513003,Karratha,513,"10,000 to 19,999",51,Other Urban,5,Western Australia,AUS,Australia,118.86010,https://linked.data.gov.au/dataset/asgsed3/UCL/513003,116.81440,-20.75010,10000.00000
513004,Port Hedland,513,"10,000 to 19,999",51,Other Urban,5,Western Australia,AUS,Australia,108.83260,https://linked.data.gov.au/dataset/asgsed3/UCL/513004,118.62446,-20.35946,10000.00000
513005,Yanchep,513,"10,000 to 19,999",51,Other Urban,5,Western Australia,AUS,Australia,13.76680,https://linked.data.gov.au/dataset/asgsed3/UCL/513005,115.64264,-31.54296,10000.00000
514001,Collie,514,"5,000 to 9,999",51,Other Urban,5,Western Australia,AUS,Australia,19.33910,https://linked.data.gov.au/dataset/asgsed3/UCL/514001,116.16293,-33.35623,5000.00000
514002,Dunsborough,514,"5,000 to 9,999",51,Other Urban,5,Western Australia,AUS,Australia,17.83500,https://linked.data.gov.au/dataset/asgsed3/UCL/514002,115.09849,-33.61035,5000.00000
514003,Margaret River,514,"5,000 to 9,999",51,Other Urban,5,Western Australia,AUS,Australia,9.91230,https://linked.data.gov.au/dataset/asgsed3/UCL/514003,115.07470,-33.95787,5000.00000
514004,Northam,514,"5,000 to 9,999",51,Other Urban,5,Western Australia,AUS,Australia,26.78360,https://linked.data.gov.au/dataset/asgsed3/UCL/514004,116.66544,-31.65256,5000.00000
515001,Augusta,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,9.74320,https://linked.data.gov.au/dataset/asgsed3/UCL/515001,115.15320,-34.32587,4999.00000
515002,Binningup,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.14880,https://linked.data.gov.au/dataset/asgsed3/UCL/515002,115.69085,-33.15830,4999.00000
515003,Bridgetown,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,12.71490,https://linked.data.gov.au/dataset/asgsed3/UCL/515003,116.11998,-33.95833,4999.00000
515004,Bullsbrook,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,10.61740,https://linked.data.gov.au/dataset/asgsed3/UCL/515004,116.02567,-31.66608,4999.00000
515005,Capel,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.72390,https://linked.data.gov.au/dataset/asgsed3/UCL/515005,115.56395,-33.55388,4999.00000
515006,Carnarvon,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,15.78820,https://linked.data.gov.au/dataset/asgsed3/UCL/515006,113.66457,-24.87525,4999.00000
515007,Cowaramup,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,3.92320,https://linked.data.gov.au/dataset/asgsed3/UCL/515007,115.09722,-33.85000,4999.00000
515008,Dampier,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,3.55350,https://linked.data.gov.au/dataset/asgsed3/UCL/515008,116.71084,-20.66410,4999.00000
515009,Denmark,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,12.42780,https://linked.data.gov.au/dataset/asgsed3/UCL/515009,117.35298,-34.96766,4999.00000
515010,Derby,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,22.35370,https://linked.data.gov.au/dataset/asgsed3/UCL/515010,123.66214,-17.32920,4999.00000
515011,Donnybrook,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,5.89260,https://linked.data.gov.au/dataset/asgsed3/UCL/515011,115.81994,-33.57705,4999.00000
515012,Drummond Cove,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,1.81170,https://linked.data.gov.au/dataset/asgsed3/UCL/515012,114.61553,-28.67466,4999.00000
515013,Exmouth,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,12.30320,https://linked.data.gov.au/dataset/asgsed3/UCL/515013,114.12687,-21.94826,4999.00000
515014,Fitzroy Crossing,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,12.94290,https://linked.data.gov.au/dataset/asgsed3/UCL/515014,125.56940,-18.19454,4999.00000
515015,Harvey,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,6.20860,https://linked.data.gov.au/dataset/asgsed3/UCL/515015,115.90339,-33.08002,4999.00000
515016,Jurien Bay,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,9.69770,https://linked.data.gov.au/dataset/asgsed3/UCL/515016,115.04745,-30.30472,4999.00000
515017,Kalbarri,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.06300,https://linked.data.gov.au/dataset/asgsed3/UCL/515017,114.17030,-27.71025,4999.00000
515018,Kambalda West,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.31650,https://linked.data.gov.au/dataset/asgsed3/UCL/515018,121.62315,-31.21184,4999.00000
515019,Katanning,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,15.88830,https://linked.data.gov.au/dataset/asgsed3/UCL/515019,117.55062,-33.68310,4999.00000
515020,Kununurra,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,6.86100,https://linked.data.gov.au/dataset/asgsed3/UCL/515020,128.74140,-15.77316,4999.00000
515021,Little Grove,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,7.05930,https://linked.data.gov.au/dataset/asgsed3/UCL/515021,117.86965,-35.07545,4999.00000
515022,Manjimup,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,16.15220,https://linked.data.gov.au/dataset/asgsed3/UCL/515022,116.15207,-34.24539,4999.00000
515023,Merredin,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,13.26320,https://linked.data.gov.au/dataset/asgsed3/UCL/515023,118.26631,-31.48317,4999.00000
515024,Moora,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,9.71010,https://linked.data.gov.au/dataset/asgsed3/UCL/515024,115.99883,-30.64066,4999.00000
515025,Mount Barker,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,6.79880,https://linked.data.gov.au/dataset/asgsed3/UCL/515025,117.66511,-34.62790,4999.00000
515026,Mundijong,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,8.36520,https://linked.data.gov.au/dataset/asgsed3/UCL/515026,115.99279,-32.29318,4999.00000
515027,Narrogin,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,9.49300,https://linked.data.gov.au/dataset/asgsed3/UCL/515027,117.17724,-32.93952,4999.00000
515028,Newman,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,13.43700,https://linked.data.gov.au/dataset/asgsed3/UCL/515028,119.73694,-23.36568,4999.00000
515029,Paraburdoo,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,3.28970,https://linked.data.gov.au/dataset/asgsed3/UCL/515029,117.66581,-23.20130,4999.00000
515030,Pinjarra,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,13.94260,https://linked.data.gov.au/dataset/asgsed3/UCL/515030,115.86354,-32.62063,4999.00000
515031,Port Denison,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,12.00890,https://linked.data.gov.au/dataset/asgsed3/UCL/515031,114.92912,-29.24922,4999.00000
515032,Serpentine,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,7.62140,https://linked.data.gov.au/dataset/asgsed3/UCL/515032,115.97149,-32.37413,4999.00000
515033,Tom Price,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.06370,https://linked.data.gov.au/dataset/asgsed3/UCL/515033,117.78895,-22.68850,4999.00000
515034,Two Rocks,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.37610,https://linked.data.gov.au/dataset/asgsed3/UCL/515034,115.59675,-31.49862,4999.00000
515035,Wagin,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,9.99530,https://linked.data.gov.au/dataset/asgsed3/UCL/515035,117.34950,-33.31012,4999.00000
515036,Waroona,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,4.67710,https://linked.data.gov.au/dataset/asgsed3/UCL/515036,115.92893,-32.84467,4999.00000
515037,Wickham,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,2.65010,https://linked.data.gov.au/dataset/asgsed3/UCL/515037,117.14045,-20.67787,4999.00000
515038,York,515,"4,999 or less",51,Other Urban,5,Western Australia,AUS,Australia,17.41410,https://linked.data.gov.au/dataset/asgsed3/UCL/515038,116.77742,-31.87345,4999.00000
521001,Allanson,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.36290,https://linked.data.gov.au/dataset/asgsed3/UCL/521001,116.09111,-33.33434,500.00000
521002,Bakers Hill,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,12.79660,https://linked.data.gov.au/dataset/asgsed3/UCL/521002,116.45089,-31.74384,500.00000
521003,Beverley,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,6.81460,https://linked.data.gov.au/dataset/asgsed3/UCL/521003,116.92877,-32.10573,500.00000
521004,Bidyadanga,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,21.53630,https://linked.data.gov.au/dataset/asgsed3/UCL/521004,121.79060,-18.68233,500.00000
521005,Boddington,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.76920,https://linked.data.gov.au/dataset/asgsed3/UCL/521005,116.47780,-32.79907,500.00000
521006,Boyanup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.37030,https://linked.data.gov.au/dataset/asgsed3/UCL/521006,115.72663,-33.48132,500.00000
521007,Boyup Brook,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.63160,https://linked.data.gov.au/dataset/asgsed3/UCL/521007,116.38779,-33.83468,500.00000
521008,Brookton,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.65980,https://linked.data.gov.au/dataset/asgsed3/UCL/521008,117.01239,-32.37309,500.00000
521009,Bruce Rock,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.39680,https://linked.data.gov.au/dataset/asgsed3/UCL/521009,118.14920,-31.87805,500.00000
521010,Brunswick,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.85210,https://linked.data.gov.au/dataset/asgsed3/UCL/521010,115.83626,-33.25694,500.00000
521011,Burekup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,0.88230,https://linked.data.gov.au/dataset/asgsed3/UCL/521011,115.81466,-33.31282,500.00000
521012,Cape Burney,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,18.86660,https://linked.data.gov.au/dataset/asgsed3/UCL/521012,114.64895,-28.86793,500.00000
521013,Chidlow,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.46140,https://linked.data.gov.au/dataset/asgsed3/UCL/521013,116.26980,-31.85852,500.00000
521014,Coolgardie,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,6.69010,https://linked.data.gov.au/dataset/asgsed3/UCL/521014,121.16113,-30.95511,500.00000
521015,Corrigin,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.56900,https://linked.data.gov.au/dataset/asgsed3/UCL/521015,117.87653,-32.32944,500.00000
521016,Cunderdin,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.70260,https://linked.data.gov.au/dataset/asgsed3/UCL/521016,117.23862,-31.65607,500.00000
521017,Dalwallinu,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.05290,https://linked.data.gov.au/dataset/asgsed3/UCL/521017,116.65950,-30.27756,500.00000
521018,Dardanup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.00770,https://linked.data.gov.au/dataset/asgsed3/UCL/521018,115.75666,-33.40003,500.00000
521019,Denham,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.69370,https://linked.data.gov.au/dataset/asgsed3/UCL/521019,113.53539,-25.92393,500.00000
521020,Gabbadah,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,65.34910,https://linked.data.gov.au/dataset/asgsed3/UCL/521020,115.50599,-31.29201,500.00000
521021,Gingin,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,9.47810,https://linked.data.gov.au/dataset/asgsed3/UCL/521021,115.91117,-31.34646,500.00000
521022,Gnarabup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.57530,https://linked.data.gov.au/dataset/asgsed3/UCL/521022,114.99652,-33.98696,500.00000
521023,Gnowangerup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.78850,https://linked.data.gov.au/dataset/asgsed3/UCL/521023,118.00344,-33.93800,500.00000
521024,Halls Creek,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,45.17270,https://linked.data.gov.au/dataset/asgsed3/UCL/521024,127.67356,-18.22498,500.00000
521025,Hopetoun,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.04780,https://linked.data.gov.au/dataset/asgsed3/UCL/521025,120.12078,-33.94030,500.00000
521026,Jarrahdale,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.00720,https://linked.data.gov.au/dataset/asgsed3/UCL/521026,116.05712,-32.34643,500.00000
521027,Kambalda East,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,25.71700,https://linked.data.gov.au/dataset/asgsed3/UCL/521027,121.65585,-31.20476,500.00000
521028,Kellerberrin,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,5.26970,https://linked.data.gov.au/dataset/asgsed3/UCL/521028,117.71643,-31.62847,500.00000
521029,Kojonup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,6.50460,https://linked.data.gov.au/dataset/asgsed3/UCL/521029,117.16711,-33.83038,500.00000
521030,Lancelin,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.18180,https://linked.data.gov.au/dataset/asgsed3/UCL/521030,115.33227,-31.01879,500.00000
521031,Leonora,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.90760,https://linked.data.gov.au/dataset/asgsed3/UCL/521031,121.32095,-28.88156,500.00000
521032,Meekatharra,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.61740,https://linked.data.gov.au/dataset/asgsed3/UCL/521032,118.49708,-26.59530,500.00000
521033,Mount Magnet,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.80980,https://linked.data.gov.au/dataset/asgsed3/UCL/521033,117.85150,-28.05910,500.00000
521034,Muchea,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,5.71280,https://linked.data.gov.au/dataset/asgsed3/UCL/521034,115.96881,-31.58255,500.00000
521035,Nannup,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.13250,https://linked.data.gov.au/dataset/asgsed3/UCL/521035,115.76321,-33.98572,500.00000
521036,Norseman,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,6.06900,https://linked.data.gov.au/dataset/asgsed3/UCL/521036,121.77657,-32.19596,500.00000
521037,North Pinjarra,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.00640,https://linked.data.gov.au/dataset/asgsed3/UCL/521037,115.89456,-32.60158,500.00000
521038,Northampton,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,6.75350,https://linked.data.gov.au/dataset/asgsed3/UCL/521038,114.63504,-28.35328,500.00000
521039,Ocean Beach,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.39950,https://linked.data.gov.au/dataset/asgsed3/UCL/521039,117.33119,-34.99749,500.00000
521040,Onslow,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,14.33620,https://linked.data.gov.au/dataset/asgsed3/UCL/521040,115.11273,-21.65877,500.00000
521041,Pannawonica,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,27.60850,https://linked.data.gov.au/dataset/asgsed3/UCL/521041,116.33567,-21.63485,500.00000
521042,Pemberton,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.12800,https://linked.data.gov.au/dataset/asgsed3/UCL/521042,116.03700,-34.44859,500.00000
521043,Peppermint Grove Beach,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.09760,https://linked.data.gov.au/dataset/asgsed3/UCL/521043,115.50871,-33.52474,500.00000
521044,Pingelly,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,11.43020,https://linked.data.gov.au/dataset/asgsed3/UCL/521044,117.08501,-32.52837,500.00000
521045,Quairading,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.49640,https://linked.data.gov.au/dataset/asgsed3/UCL/521045,117.40018,-32.01060,500.00000
521046,Roebourne,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.94600,https://linked.data.gov.au/dataset/asgsed3/UCL/521046,117.14508,-20.76847,500.00000
521047,Southern Cross,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,1.96180,https://linked.data.gov.au/dataset/asgsed3/UCL/521047,119.32714,-31.22730,500.00000
521048,Toodyay,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,3.58880,https://linked.data.gov.au/dataset/asgsed3/UCL/521048,116.45802,-31.54839,500.00000
521049,Warburton,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,21.50570,https://linked.data.gov.au/dataset/asgsed3/UCL/521049,126.58733,-26.14440,500.00000
521050,Wongan Hills,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.16720,https://linked.data.gov.au/dataset/asgsed3/UCL/521050,116.72216,-30.89587,500.00000
521051,Wundowie,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,4.55080,https://linked.data.gov.au/dataset/asgsed3/UCL/521051,116.38687,-31.76852,500.00000
521052,Wyndham,521,500 or more,52,Bounded Locality,5,Western Australia,AUS,Australia,2.23610,https://linked.data.gov.au/dataset/asgsed3/UCL/521052,128.12160,-15.48547,500.00000
522001,Balgo,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,10.00870,https://linked.data.gov.au/dataset/asgsed3/UCL/522001,127.98205,-20.14504,499.00000
522002,Balingup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.09940,https://linked.data.gov.au/dataset/asgsed3/UCL/522002,115.98799,-33.78500,499.00000
522003,Bardi,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,6.03380,https://linked.data.gov.au/dataset/asgsed3/UCL/522003,123.05338,-16.44579,499.00000
522004,Bayulu,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,7.35610,https://linked.data.gov.au/dataset/asgsed3/UCL/522004,125.59362,-18.29940,499.00000
522005,Beagle Bay,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,11.40450,https://linked.data.gov.au/dataset/asgsed3/UCL/522005,122.65496,-17.00762,499.00000
522006,Bickley,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.28230,https://linked.data.gov.au/dataset/asgsed3/UCL/522006,116.09046,-32.00290,499.00000
522007,Bremer Bay,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.74030,https://linked.data.gov.au/dataset/asgsed3/UCL/522007,119.38265,-34.39308,499.00000
522008,Broomehill Village,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,8.59230,https://linked.data.gov.au/dataset/asgsed3/UCL/522008,117.63956,-33.84952,499.00000
522009,Bullsbrook,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.46240,https://linked.data.gov.au/dataset/asgsed3/UCL/522009,116.00010,-31.66845,499.00000
522010,Carmel,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.97480,https://linked.data.gov.au/dataset/asgsed3/UCL/522010,116.09562,-32.01918,499.00000
522011,Carnamah,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.14880,https://linked.data.gov.au/dataset/asgsed3/UCL/522011,115.88268,-29.69076,499.00000
522012,Cervantes,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,9.78720,https://linked.data.gov.au/dataset/asgsed3/UCL/522012,115.07688,-30.50216,499.00000
522013,Cookernup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.11230,https://linked.data.gov.au/dataset/asgsed3/UCL/522013,115.88857,-32.99344,499.00000
522014,Coolup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.47950,https://linked.data.gov.au/dataset/asgsed3/UCL/522014,115.87448,-32.74030,499.00000
522015,Coral Bay,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.93500,https://linked.data.gov.au/dataset/asgsed3/UCL/522015,113.77381,-23.14437,499.00000
522016,Cranbrook,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,5.76770,https://linked.data.gov.au/dataset/asgsed3/UCL/522016,117.55338,-34.29240,499.00000
522017,Cuballing,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,4.51140,https://linked.data.gov.au/dataset/asgsed3/UCL/522017,117.18016,-32.81886,499.00000
522018,Cue,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,2.53770,https://linked.data.gov.au/dataset/asgsed3/UCL/522018,117.89801,-27.42333,499.00000
522019,Darkan,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.78070,https://linked.data.gov.au/dataset/asgsed3/UCL/522019,116.73330,-33.33904,499.00000
522020,Djarindjin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,8.19470,https://linked.data.gov.au/dataset/asgsed3/UCL/522020,122.91182,-16.51878,499.00000
522021,Dowerin,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.95830,https://linked.data.gov.au/dataset/asgsed3/UCL/522021,117.03749,-31.18982,499.00000
522022,Dumbleyung,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.71460,https://linked.data.gov.au/dataset/asgsed3/UCL/522022,117.74025,-33.31582,499.00000
522023,Dwellingup,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.73740,https://linked.data.gov.au/dataset/asgsed3/UCL/522023,116.05809,-32.71179,499.00000
522024,Goode Beach,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.16540,https://linked.data.gov.au/dataset/asgsed3/UCL/522024,117.93184,-35.08675,499.00000
522025,Goomalling,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,3.78580,https://linked.data.gov.au/dataset/asgsed3/UCL/522025,116.82882,-31.29678,499.00000
522026,Green Head,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,6.41800,https://linked.data.gov.au/dataset/asgsed3/UCL/522026,114.97837,-30.06335,499.00000
522027,Greenbushes,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,0.70930,https://linked.data.gov.au/dataset/asgsed3/UCL/522027,116.05700,-33.84733,499.00000
522028,Guilderton,522,499 or less,52,Bounded Locality,5,Western Australia,AUS,Australia,1.99890,https://linked.data.gov.au/dataset/asgsed3/UCL/522028,115.50080,-31.34659,499.00000
